[episode 7585] episode length : 133, slowdown : 4.98, rew_sum : -150.37, mean entropy : 1.66
[episode 7586] episode length : 144, slowdown : 4.87, rew_sum : -146.49, mean entropy : 1.66
[episode 7587] episode length : 152, slowdown : 4.17, rew_sum : -133.39, mean entropy : 1.65
[episode 7588] episode length : 137, slowdown : 5.52, rew_sum : -155.97, mean entropy : 1.64
[episode 7589] episode length : 147, slowdown : 4.13, rew_sum : -125.54, mean entropy : 1.66
[episode 7590] episode length : 123, slowdown : 2.86, rew_sum : -68.67, mean entropy : 1.67
[episode 7591] episode length : 138, slowdown : 4.74, rew_sum : -119.80, mean entropy : 1.65
[episode 7592] episode length : 145, slowdown : 4.51, rew_sum : -139.78, mean entropy : 1.65
[episode 7593] episode length : 143, slowdown : 5.38, rew_sum : -150.78, mean entropy : 1.64
[episode 7594] episode length : 141, slowdown : 3.34, rew_sum : -86.81, mean entropy : 1.66
[episode 7595] episode length : 399, slowdown : 5.74, rew_sum : -192.70, mean entropy : 1.64
[episode 7596] episode length : 194, slowdown : 4.45, rew_sum : -138.59, mean entropy : 1.62
[episode 7597] episode length : 135, slowdown : 4.86, rew_sum : -141.84, mean entropy : 1.66
[episode 7598] episode length : 140, slowdown : 4.27, rew_sum : -115.21, mean entropy : 1.67
[episode 7599] episode length : 134, slowdown : 3.52, rew_sum : -110.03, mean entropy : 1.65
[test res at 7599 ]	Avg slowdown of test dataset: 4.98, Avg entropy 1.64
[episode 7600] episode length : 171, slowdown : 7.94, rew_sum : -270.87, mean entropy : 1.60
[episode 7601] episode length : 399, slowdown : 5.57, rew_sum : -278.34, mean entropy : 1.65
[episode 7602] episode length : 399, slowdown : 5.60, rew_sum : -188.38, mean entropy : 1.65
[episode 7603] episode length : 399, slowdown : 6.19, rew_sum : -275.46, mean entropy : 1.60
[episode 7604] episode length : 199, slowdown : 4.05, rew_sum : -121.39, mean entropy : 1.61
[episode 7605] episode length : 147, slowdown : 6.19, rew_sum : -210.44, mean entropy : 1.65
[episode 7606] episode length : 131, slowdown : 3.61, rew_sum : -83.08, mean entropy : 1.66
[episode 7607] episode length : 178, slowdown : 5.07, rew_sum : -162.12, mean entropy : 1.61
[episode 7608] episode length : 167, slowdown : 5.71, rew_sum : -190.05, mean entropy : 1.64
[episode 7609] episode length : 151, slowdown : 7.09, rew_sum : -248.47, mean entropy : 1.61
[episode 7610] episode length : 152, slowdown : 4.04, rew_sum : -125.15, mean entropy : 1.63
[episode 7611] episode length : 135, slowdown : 7.20, rew_sum : -208.77, mean entropy : 1.60
[episode 7612] episode length : 130, slowdown : 5.14, rew_sum : -128.60, mean entropy : 1.65
[episode 7613] episode length : 141, slowdown : 4.73, rew_sum : -156.22, mean entropy : 1.65
[episode 7614] episode length : 146, slowdown : 5.96, rew_sum : -178.76, mean entropy : 1.60
[episode 7615] episode length : 399, slowdown : 7.55, rew_sum : -1236.06, mean entropy : 1.67
[episode 7616] episode length : 399, slowdown : 7.60, rew_sum : -1034.78, mean entropy : 1.57
[episode 7617] episode length : 399, slowdown : 6.41, rew_sum : -1198.05, mean entropy : 1.68
[episode 7618] episode length : 399, slowdown : 7.12, rew_sum : -379.15, mean entropy : 1.59
[episode 7619] episode length : 399, slowdown : 6.77, rew_sum : -729.60, mean entropy : 1.65
[episode 7620] episode length : 399, slowdown : 5.79, rew_sum : -541.88, mean entropy : 1.63
[episode 7621] episode length : 399, slowdown : 6.05, rew_sum : -551.47, mean entropy : 1.62
[episode 7622] episode length : 399, slowdown : 6.27, rew_sum : -1004.95, mean entropy : 1.66
[episode 7623] episode length : 399, slowdown : 6.23, rew_sum : -1018.83, mean entropy : 1.69
[episode 7624] episode length : 399, slowdown : 7.63, rew_sum : -968.01, mean entropy : 1.61
[episode 7625] episode length : 399, slowdown : 6.03, rew_sum : -257.05, mean entropy : 1.63
[episode 7626] episode length : 399, slowdown : 5.69, rew_sum : -1156.69, mean entropy : 1.67
[episode 7627] episode length : 399, slowdown : 5.91, rew_sum : -857.72, mean entropy : 1.64
[episode 7628] episode length : 399, slowdown : 7.69, rew_sum : -948.76, mean entropy : 1.52
[episode 7629] episode length : 171, slowdown : 6.22, rew_sum : -248.82, mean entropy : 1.59
[episode 7630] episode length : 134, slowdown : 3.12, rew_sum : -78.10, mean entropy : 1.65
[episode 7631] episode length : 154, slowdown : 7.45, rew_sum : -217.57, mean entropy : 1.59
[episode 7632] episode length : 399, slowdown : 7.43, rew_sum : -652.63, mean entropy : 1.59
[episode 7633] episode length : 399, slowdown : 8.38, rew_sum : -998.38, mean entropy : 1.65
[episode 7634] episode length : 399, slowdown : 7.94, rew_sum : -568.08, mean entropy : 1.61
[episode 7635] episode length : 399, slowdown : 6.94, rew_sum : -811.97, mean entropy : 1.61
[episode 7636] episode length : 399, slowdown : 7.57, rew_sum : -622.26, mean entropy : 1.58
[episode 7637] episode length : 399, slowdown : 7.17, rew_sum : -539.97, mean entropy : 1.62
[episode 7638] episode length : 399, slowdown : 7.89, rew_sum : -981.84, mean entropy : 1.62
[episode 7639] episode length : 399, slowdown : 8.41, rew_sum : -342.99, mean entropy : 1.68
[episode 7640] episode length : 168, slowdown : 7.27, rew_sum : -270.10, mean entropy : 1.57
[episode 7641] episode length : 162, slowdown : 5.97, rew_sum : -202.90, mean entropy : 1.61
[episode 7642] episode length : 134, slowdown : 4.47, rew_sum : -145.01, mean entropy : 1.64
[episode 7643] episode length : 142, slowdown : 4.29, rew_sum : -131.30, mean entropy : 1.63
[episode 7644] episode length : 136, slowdown : 4.63, rew_sum : -127.58, mean entropy : 1.64
[episode 7645] episode length : 146, slowdown : 4.72, rew_sum : -151.41, mean entropy : 1.61
[episode 7646] episode length : 399, slowdown : 6.81, rew_sum : -547.90, mean entropy : 1.60
[episode 7647] episode length : 133, slowdown : 5.64, rew_sum : -191.83, mean entropy : 1.63
[episode 7648] episode length : 135, slowdown : 5.75, rew_sum : -149.53, mean entropy : 1.63
[episode 7649] episode length : 129, slowdown : 3.37, rew_sum : -94.74, mean entropy : 1.65
[test res at 7649 ]	Avg slowdown of test dataset: 5.12, Avg entropy 1.60
[episode 7650] episode length : 154, slowdown : 3.05, rew_sum : -79.29, mean entropy : 1.61
[episode 7651] episode length : 143, slowdown : 5.64, rew_sum : -186.26, mean entropy : 1.62
[episode 7652] episode length : 140, slowdown : 5.29, rew_sum : -148.23, mean entropy : 1.61
[episode 7653] episode length : 138, slowdown : 4.71, rew_sum : -131.86, mean entropy : 1.62
[episode 7654] episode length : 134, slowdown : 3.98, rew_sum : -111.32, mean entropy : 1.65
[episode 7655] episode length : 140, slowdown : 4.62, rew_sum : -148.38, mean entropy : 1.62
[episode 7656] episode length : 144, slowdown : 4.56, rew_sum : -150.47, mean entropy : 1.62
[episode 7657] episode length : 139, slowdown : 4.67, rew_sum : -159.15, mean entropy : 1.61
[episode 7658] episode length : 144, slowdown : 4.95, rew_sum : -138.68, mean entropy : 1.62
[episode 7659] episode length : 160, slowdown : 6.71, rew_sum : -207.91, mean entropy : 1.61
[episode 7660] episode length : 139, slowdown : 5.60, rew_sum : -156.74, mean entropy : 1.62
[episode 7661] episode length : 399, slowdown : 6.54, rew_sum : -496.88, mean entropy : 1.59
[episode 7662] episode length : 399, slowdown : 7.04, rew_sum : -325.30, mean entropy : 1.57
[episode 7663] episode length : 399, slowdown : 7.51, rew_sum : -543.30, mean entropy : 1.60
[episode 7664] episode length : 399, slowdown : 5.76, rew_sum : -485.05, mean entropy : 1.61
[episode 7665] episode length : 399, slowdown : 6.19, rew_sum : -226.21, mean entropy : 1.55
[episode 7666] episode length : 169, slowdown : 6.85, rew_sum : -233.43, mean entropy : 1.59
[episode 7667] episode length : 139, slowdown : 5.47, rew_sum : -154.68, mean entropy : 1.63
[episode 7668] episode length : 129, slowdown : 3.85, rew_sum : -92.50, mean entropy : 1.64
[episode 7669] episode length : 155, slowdown : 4.65, rew_sum : -135.11, mean entropy : 1.61
[episode 7670] episode length : 399, slowdown : 4.15, rew_sum : -315.41, mean entropy : 1.61
[episode 7671] episode length : 175, slowdown : 4.07, rew_sum : -134.85, mean entropy : 1.64
[episode 7672] episode length : 178, slowdown : 6.52, rew_sum : -208.79, mean entropy : 1.58
[episode 7673] episode length : 399, slowdown : 7.18, rew_sum : -465.36, mean entropy : 1.62
[episode 7674] episode length : 144, slowdown : 7.63, rew_sum : -244.52, mean entropy : 1.60
[episode 7675] episode length : 139, slowdown : 3.34, rew_sum : -93.95, mean entropy : 1.62
[episode 7676] episode length : 125, slowdown : 4.34, rew_sum : -113.86, mean entropy : 1.62
[episode 7677] episode length : 399, slowdown : 5.77, rew_sum : -178.37, mean entropy : 1.60
[episode 7678] episode length : 399, slowdown : 5.38, rew_sum : -447.48, mean entropy : 1.57
[episode 7679] episode length : 399, slowdown : 4.29, rew_sum : -377.08, mean entropy : 1.62
[episode 7680] episode length : 399, slowdown : 5.96, rew_sum : -472.87, mean entropy : 1.62
[episode 7681] episode length : 399, slowdown : 5.48, rew_sum : -461.70, mean entropy : 1.62
[episode 7682] episode length : 399, slowdown : 5.96, rew_sum : -497.29, mean entropy : 1.64
[episode 7683] episode length : 399, slowdown : 5.39, rew_sum : -292.04, mean entropy : 1.57
[episode 7684] episode length : 399, slowdown : 5.70, rew_sum : -312.27, mean entropy : 1.59
[episode 7685] episode length : 399, slowdown : 4.72, rew_sum : -675.41, mean entropy : 1.63
[episode 7686] episode length : 399, slowdown : 4.87, rew_sum : -290.05, mean entropy : 1.59
[episode 7687] episode length : 399, slowdown : 5.25, rew_sum : -454.30, mean entropy : 1.62
[episode 7688] episode length : 153, slowdown : 4.59, rew_sum : -128.58, mean entropy : 1.61
[episode 7689] episode length : 135, slowdown : 3.61, rew_sum : -102.66, mean entropy : 1.63
[episode 7690] episode length : 123, slowdown : 4.38, rew_sum : -91.90, mean entropy : 1.64
[episode 7691] episode length : 177, slowdown : 5.05, rew_sum : -176.86, mean entropy : 1.58
[episode 7692] episode length : 143, slowdown : 5.78, rew_sum : -179.57, mean entropy : 1.61
[episode 7693] episode length : 155, slowdown : 4.80, rew_sum : -140.76, mean entropy : 1.60
[episode 7694] episode length : 167, slowdown : 5.13, rew_sum : -180.90, mean entropy : 1.60
[episode 7695] episode length : 193, slowdown : 5.73, rew_sum : -183.48, mean entropy : 1.60
[episode 7696] episode length : 151, slowdown : 4.87, rew_sum : -180.66, mean entropy : 1.63
[episode 7697] episode length : 124, slowdown : 5.14, rew_sum : -118.30, mean entropy : 1.61
[episode 7698] episode length : 170, slowdown : 5.07, rew_sum : -182.67, mean entropy : 1.60
[episode 7699] episode length : 163, slowdown : 7.14, rew_sum : -264.65, mean entropy : 1.60
[test res at 7699 ]	Avg slowdown of test dataset: 4.95, Avg entropy 1.61
[episode 7700] episode length : 133, slowdown : 4.33, rew_sum : -122.15, mean entropy : 1.62
[episode 7701] episode length : 140, slowdown : 4.94, rew_sum : -143.65, mean entropy : 1.62
[episode 7702] episode length : 399, slowdown : 6.86, rew_sum : -319.63, mean entropy : 1.59
[episode 7703] episode length : 150, slowdown : 6.59, rew_sum : -211.00, mean entropy : 1.59
[episode 7704] episode length : 185, slowdown : 7.36, rew_sum : -273.99, mean entropy : 1.57
[episode 7705] episode length : 140, slowdown : 3.24, rew_sum : -102.41, mean entropy : 1.63
[episode 7706] episode length : 162, slowdown : 5.38, rew_sum : -177.59, mean entropy : 1.60
[episode 7707] episode length : 139, slowdown : 3.26, rew_sum : -104.73, mean entropy : 1.62
[episode 7708] episode length : 166, slowdown : 4.46, rew_sum : -111.51, mean entropy : 1.59
[episode 7709] episode length : 399, slowdown : 3.72, rew_sum : -409.34, mean entropy : 1.61
[episode 7710] episode length : 143, slowdown : 3.82, rew_sum : -115.36, mean entropy : 1.61
[episode 7711] episode length : 141, slowdown : 3.73, rew_sum : -108.15, mean entropy : 1.63
[episode 7712] episode length : 146, slowdown : 3.37, rew_sum : -102.05, mean entropy : 1.63
[episode 7713] episode length : 165, slowdown : 4.95, rew_sum : -183.15, mean entropy : 1.59
[episode 7714] episode length : 154, slowdown : 3.96, rew_sum : -112.45, mean entropy : 1.62
[episode 7715] episode length : 138, slowdown : 4.42, rew_sum : -138.72, mean entropy : 1.61
[episode 7716] episode length : 399, slowdown : 6.77, rew_sum : -357.76, mean entropy : 1.59
[episode 7717] episode length : 399, slowdown : 6.84, rew_sum : -360.77, mean entropy : 1.60
[episode 7718] episode length : 399, slowdown : 7.03, rew_sum : -365.90, mean entropy : 1.60
[episode 7719] episode length : 399, slowdown : 6.41, rew_sum : -488.27, mean entropy : 1.59
[episode 7720] episode length : 399, slowdown : 6.45, rew_sum : -347.48, mean entropy : 1.60
[episode 7721] episode length : 165, slowdown : 6.72, rew_sum : -221.79, mean entropy : 1.58
[episode 7722] episode length : 132, slowdown : 5.19, rew_sum : -145.23, mean entropy : 1.62
[episode 7723] episode length : 134, slowdown : 5.19, rew_sum : -129.68, mean entropy : 1.62
[episode 7724] episode length : 135, slowdown : 4.64, rew_sum : -131.29, mean entropy : 1.62
[episode 7725] episode length : 146, slowdown : 5.60, rew_sum : -173.51, mean entropy : 1.61
[episode 7726] episode length : 141, slowdown : 2.64, rew_sum : -77.44, mean entropy : 1.63
[episode 7727] episode length : 165, slowdown : 3.57, rew_sum : -92.70, mean entropy : 1.62
[episode 7728] episode length : 399, slowdown : 5.76, rew_sum : -972.96, mean entropy : 1.60
[episode 7729] episode length : 192, slowdown : 7.08, rew_sum : -284.52, mean entropy : 1.56
[episode 7730] episode length : 133, slowdown : 3.06, rew_sum : -88.96, mean entropy : 1.61
[episode 7731] episode length : 180, slowdown : 5.59, rew_sum : -184.63, mean entropy : 1.61
[episode 7732] episode length : 152, slowdown : 6.22, rew_sum : -195.20, mean entropy : 1.59
[episode 7733] episode length : 132, slowdown : 4.74, rew_sum : -123.63, mean entropy : 1.61
[episode 7734] episode length : 155, slowdown : 5.98, rew_sum : -220.45, mean entropy : 1.60
[episode 7735] episode length : 137, slowdown : 4.31, rew_sum : -137.81, mean entropy : 1.61
[episode 7736] episode length : 166, slowdown : 6.49, rew_sum : -248.88, mean entropy : 1.58
[episode 7737] episode length : 399, slowdown : 4.20, rew_sum : -272.02, mean entropy : 1.59
[episode 7738] episode length : 399, slowdown : 6.80, rew_sum : -294.51, mean entropy : 1.57
[episode 7739] episode length : 399, slowdown : 6.29, rew_sum : -484.15, mean entropy : 1.60
[episode 7740] episode length : 399, slowdown : 5.69, rew_sum : -337.80, mean entropy : 1.63
[episode 7741] episode length : 399, slowdown : 7.25, rew_sum : -453.18, mean entropy : 1.63
[episode 7742] episode length : 399, slowdown : 5.89, rew_sum : -319.60, mean entropy : 1.60
[episode 7743] episode length : 399, slowdown : 5.17, rew_sum : -386.40, mean entropy : 1.64
[episode 7744] episode length : 399, slowdown : 5.86, rew_sum : -709.30, mean entropy : 1.61
[episode 7745] episode length : 399, slowdown : 6.32, rew_sum : -484.85, mean entropy : 1.61
[episode 7746] episode length : 399, slowdown : 5.16, rew_sum : -690.98, mean entropy : 1.62
[episode 7747] episode length : 399, slowdown : 4.90, rew_sum : -598.40, mean entropy : 1.61
[episode 7748] episode length : 399, slowdown : 6.68, rew_sum : -745.83, mean entropy : 1.63
[episode 7749] episode length : 399, slowdown : 6.45, rew_sum : -739.97, mean entropy : 1.63
[test res at 7749 ]	Avg slowdown of test dataset: 5.02, Avg entropy 1.61
[episode 7750] episode length : 399, slowdown : 5.31, rew_sum : -609.50, mean entropy : 1.60
[episode 7751] episode length : 399, slowdown : 5.88, rew_sum : -726.36, mean entropy : 1.62
[episode 7752] episode length : 399, slowdown : 6.00, rew_sum : -782.11, mean entropy : 1.61
[episode 7753] episode length : 399, slowdown : 6.42, rew_sum : -486.89, mean entropy : 1.61
[episode 7754] episode length : 196, slowdown : 6.30, rew_sum : -182.79, mean entropy : 1.58
[episode 7755] episode length : 134, slowdown : 5.02, rew_sum : -153.78, mean entropy : 1.62
[episode 7756] episode length : 134, slowdown : 4.61, rew_sum : -140.35, mean entropy : 1.61
[episode 7757] episode length : 149, slowdown : 5.35, rew_sum : -172.18, mean entropy : 1.62
[episode 7758] episode length : 139, slowdown : 6.31, rew_sum : -178.73, mean entropy : 1.61
[episode 7759] episode length : 155, slowdown : 5.14, rew_sum : -154.10, mean entropy : 1.60
[episode 7760] episode length : 128, slowdown : 2.12, rew_sum : -51.50, mean entropy : 1.64
[episode 7761] episode length : 139, slowdown : 3.11, rew_sum : -77.80, mean entropy : 1.62
[episode 7762] episode length : 140, slowdown : 4.70, rew_sum : -145.69, mean entropy : 1.62
[episode 7763] episode length : 155, slowdown : 5.43, rew_sum : -152.24, mean entropy : 1.62
[episode 7764] episode length : 135, slowdown : 4.19, rew_sum : -108.98, mean entropy : 1.63
[episode 7765] episode length : 399, slowdown : 5.38, rew_sum : -182.64, mean entropy : 1.63
[episode 7766] episode length : 206, slowdown : 4.35, rew_sum : -136.54, mean entropy : 1.60
[episode 7767] episode length : 131, slowdown : 4.06, rew_sum : -118.74, mean entropy : 1.62
[episode 7768] episode length : 143, slowdown : 3.00, rew_sum : -81.06, mean entropy : 1.63
[episode 7769] episode length : 133, slowdown : 3.83, rew_sum : -118.63, mean entropy : 1.63
[episode 7770] episode length : 164, slowdown : 7.29, rew_sum : -249.75, mean entropy : 1.60
[episode 7771] episode length : 399, slowdown : 5.80, rew_sum : -442.14, mean entropy : 1.61
[episode 7772] episode length : 399, slowdown : 6.42, rew_sum : -212.17, mean entropy : 1.63
[episode 7773] episode length : 399, slowdown : 5.25, rew_sum : -426.36, mean entropy : 1.61
[episode 7774] episode length : 399, slowdown : 6.34, rew_sum : -300.51, mean entropy : 1.64
[episode 7775] episode length : 182, slowdown : 4.72, rew_sum : -141.81, mean entropy : 1.61
[episode 7776] episode length : 145, slowdown : 5.41, rew_sum : -184.78, mean entropy : 1.61
[episode 7777] episode length : 130, slowdown : 4.53, rew_sum : -105.11, mean entropy : 1.63
[episode 7778] episode length : 146, slowdown : 6.05, rew_sum : -193.72, mean entropy : 1.61
[episode 7779] episode length : 170, slowdown : 5.71, rew_sum : -188.28, mean entropy : 1.61
[episode 7780] episode length : 399, slowdown : 7.29, rew_sum : -390.70, mean entropy : 1.61
[episode 7781] episode length : 399, slowdown : 5.79, rew_sum : -300.28, mean entropy : 1.58
[episode 7782] episode length : 154, slowdown : 6.56, rew_sum : -229.93, mean entropy : 1.62
[episode 7783] episode length : 160, slowdown : 5.90, rew_sum : -183.01, mean entropy : 1.61
[episode 7784] episode length : 399, slowdown : 7.70, rew_sum : -808.62, mean entropy : 1.62
[episode 7785] episode length : 399, slowdown : 4.40, rew_sum : -454.31, mean entropy : 1.63
[episode 7786] episode length : 132, slowdown : 4.66, rew_sum : -135.09, mean entropy : 1.62
[episode 7787] episode length : 125, slowdown : 5.17, rew_sum : -130.37, mean entropy : 1.64
[episode 7788] episode length : 141, slowdown : 3.40, rew_sum : -112.16, mean entropy : 1.64
[episode 7789] episode length : 136, slowdown : 5.56, rew_sum : -168.65, mean entropy : 1.62
[episode 7790] episode length : 399, slowdown : 6.66, rew_sum : -817.73, mean entropy : 1.70
[episode 7791] episode length : 399, slowdown : 6.08, rew_sum : -552.37, mean entropy : 1.61
[episode 7792] episode length : 399, slowdown : 6.01, rew_sum : -492.67, mean entropy : 1.58
[episode 7793] episode length : 399, slowdown : 5.78, rew_sum : -1163.19, mean entropy : 1.67
[episode 7794] episode length : 168, slowdown : 5.68, rew_sum : -228.26, mean entropy : 1.60
[episode 7795] episode length : 139, slowdown : 3.49, rew_sum : -88.30, mean entropy : 1.63
[episode 7796] episode length : 164, slowdown : 5.97, rew_sum : -173.61, mean entropy : 1.61
[episode 7797] episode length : 399, slowdown : 7.17, rew_sum : -402.52, mean entropy : 1.60
[episode 7798] episode length : 399, slowdown : 6.31, rew_sum : -791.02, mean entropy : 1.63
[episode 7799] episode length : 399, slowdown : 7.38, rew_sum : -291.83, mean entropy : 1.53
[test res at 7799 ]	Avg slowdown of test dataset: 4.82, Avg entropy 1.61
[episode 7800] episode length : 399, slowdown : 7.42, rew_sum : -829.07, mean entropy : 1.63
[episode 7801] episode length : 172, slowdown : 7.36, rew_sum : -275.26, mean entropy : 1.58
[episode 7802] episode length : 179, slowdown : 6.89, rew_sum : -234.33, mean entropy : 1.62
[episode 7803] episode length : 134, slowdown : 4.24, rew_sum : -136.15, mean entropy : 1.63
[episode 7804] episode length : 147, slowdown : 4.32, rew_sum : -129.67, mean entropy : 1.64
[episode 7805] episode length : 130, slowdown : 3.67, rew_sum : -99.98, mean entropy : 1.64
[episode 7806] episode length : 143, slowdown : 5.08, rew_sum : -162.71, mean entropy : 1.63
[episode 7807] episode length : 399, slowdown : 7.92, rew_sum : -372.53, mean entropy : 1.60
[episode 7808] episode length : 135, slowdown : 5.65, rew_sum : -191.97, mean entropy : 1.61
[episode 7809] episode length : 134, slowdown : 6.80, rew_sum : -176.89, mean entropy : 1.62
[episode 7810] episode length : 129, slowdown : 3.51, rew_sum : -100.39, mean entropy : 1.63
[episode 7811] episode length : 151, slowdown : 2.89, rew_sum : -75.02, mean entropy : 1.62
[episode 7812] episode length : 144, slowdown : 5.47, rew_sum : -180.59, mean entropy : 1.63
[episode 7813] episode length : 138, slowdown : 4.82, rew_sum : -135.08, mean entropy : 1.62
[episode 7814] episode length : 139, slowdown : 3.98, rew_sum : -111.54, mean entropy : 1.63
[episode 7815] episode length : 399, slowdown : 5.08, rew_sum : -463.16, mean entropy : 1.62
[episode 7816] episode length : 136, slowdown : 4.38, rew_sum : -123.94, mean entropy : 1.62
[episode 7817] episode length : 144, slowdown : 4.53, rew_sum : -146.48, mean entropy : 1.63
[episode 7818] episode length : 150, slowdown : 4.27, rew_sum : -140.84, mean entropy : 1.63
[episode 7819] episode length : 142, slowdown : 5.43, rew_sum : -185.03, mean entropy : 1.62
[episode 7820] episode length : 137, slowdown : 5.92, rew_sum : -167.88, mean entropy : 1.62
[episode 7821] episode length : 167, slowdown : 6.15, rew_sum : -190.56, mean entropy : 1.61
[episode 7822] episode length : 139, slowdown : 4.64, rew_sum : -129.89, mean entropy : 1.61
[episode 7823] episode length : 184, slowdown : 6.40, rew_sum : -218.02, mean entropy : 1.61
[episode 7824] episode length : 141, slowdown : 4.54, rew_sum : -130.46, mean entropy : 1.63
[episode 7825] episode length : 124, slowdown : 3.19, rew_sum : -77.60, mean entropy : 1.64
[episode 7826] episode length : 142, slowdown : 5.22, rew_sum : -151.74, mean entropy : 1.62
[episode 7827] episode length : 399, slowdown : 4.29, rew_sum : -597.61, mean entropy : 1.64
[episode 7828] episode length : 399, slowdown : 4.58, rew_sum : -239.79, mean entropy : 1.60
[episode 7829] episode length : 399, slowdown : 5.04, rew_sum : -302.85, mean entropy : 1.62
[episode 7830] episode length : 163, slowdown : 4.42, rew_sum : -147.40, mean entropy : 1.62
[episode 7831] episode length : 399, slowdown : 7.47, rew_sum : -378.97, mean entropy : 1.60
[episode 7832] episode length : 174, slowdown : 6.05, rew_sum : -194.90, mean entropy : 1.62
[episode 7833] episode length : 399, slowdown : 8.46, rew_sum : -933.75, mean entropy : 1.66
[episode 7834] episode length : 399, slowdown : 6.33, rew_sum : -342.46, mean entropy : 1.62
[episode 7835] episode length : 149, slowdown : 7.04, rew_sum : -226.29, mean entropy : 1.61
[episode 7836] episode length : 140, slowdown : 3.31, rew_sum : -95.79, mean entropy : 1.64
[episode 7837] episode length : 125, slowdown : 4.47, rew_sum : -117.11, mean entropy : 1.63
[episode 7838] episode length : 399, slowdown : 5.07, rew_sum : -528.96, mean entropy : 1.62
[episode 7839] episode length : 399, slowdown : 5.74, rew_sum : -313.96, mean entropy : 1.60
[episode 7840] episode length : 399, slowdown : 5.79, rew_sum : -754.21, mean entropy : 1.65
[episode 7841] episode length : 156, slowdown : 4.11, rew_sum : -115.97, mean entropy : 1.63
[episode 7842] episode length : 133, slowdown : 3.57, rew_sum : -99.84, mean entropy : 1.64
[episode 7843] episode length : 125, slowdown : 5.30, rew_sum : -111.82, mean entropy : 1.64
[episode 7844] episode length : 179, slowdown : 6.30, rew_sum : -220.56, mean entropy : 1.62
[episode 7845] episode length : 134, slowdown : 4.62, rew_sum : -143.69, mean entropy : 1.63
[episode 7846] episode length : 163, slowdown : 5.74, rew_sum : -166.43, mean entropy : 1.62
[episode 7847] episode length : 165, slowdown : 5.49, rew_sum : -192.05, mean entropy : 1.62
[episode 7848] episode length : 399, slowdown : 5.26, rew_sum : -182.37, mean entropy : 1.67
[episode 7849] episode length : 399, slowdown : 5.61, rew_sum : -200.03, mean entropy : 1.62
[test res at 7849 ]	Avg slowdown of test dataset: 4.91, Avg entropy 1.63
[episode 7850] episode length : 179, slowdown : 5.14, rew_sum : -164.70, mean entropy : 1.62
[episode 7851] episode length : 152, slowdown : 5.48, rew_sum : -202.67, mean entropy : 1.64
[episode 7852] episode length : 122, slowdown : 4.20, rew_sum : -96.61, mean entropy : 1.64
[episode 7853] episode length : 399, slowdown : 6.99, rew_sum : -343.86, mean entropy : 1.59
[episode 7854] episode length : 172, slowdown : 6.20, rew_sum : -223.18, mean entropy : 1.63
[episode 7855] episode length : 169, slowdown : 5.84, rew_sum : -216.05, mean entropy : 1.63
[episode 7856] episode length : 132, slowdown : 7.96, rew_sum : -222.85, mean entropy : 1.65
[episode 7857] episode length : 145, slowdown : 3.79, rew_sum : -111.11, mean entropy : 1.65
[episode 7858] episode length : 150, slowdown : 7.76, rew_sum : -248.31, mean entropy : 1.65
[episode 7859] episode length : 399, slowdown : 7.30, rew_sum : -486.80, mean entropy : 1.63
[episode 7860] episode length : 399, slowdown : 8.29, rew_sum : -942.75, mean entropy : 1.57
[episode 7861] episode length : 184, slowdown : 7.40, rew_sum : -273.88, mean entropy : 1.57
[episode 7862] episode length : 139, slowdown : 3.10, rew_sum : -96.01, mean entropy : 1.65
[episode 7863] episode length : 166, slowdown : 5.94, rew_sum : -195.87, mean entropy : 1.64
[episode 7864] episode length : 141, slowdown : 5.20, rew_sum : -166.43, mean entropy : 1.66
[episode 7865] episode length : 173, slowdown : 4.25, rew_sum : -108.29, mean entropy : 1.64
[episode 7866] episode length : 140, slowdown : 3.93, rew_sum : -117.85, mean entropy : 1.65
[episode 7867] episode length : 144, slowdown : 5.43, rew_sum : -157.90, mean entropy : 1.64
[episode 7868] episode length : 145, slowdown : 4.21, rew_sum : -128.31, mean entropy : 1.65
[episode 7869] episode length : 168, slowdown : 5.35, rew_sum : -199.10, mean entropy : 1.65
[episode 7870] episode length : 159, slowdown : 3.52, rew_sum : -98.48, mean entropy : 1.65
[episode 7871] episode length : 137, slowdown : 3.63, rew_sum : -113.45, mean entropy : 1.65
[episode 7872] episode length : 176, slowdown : 7.80, rew_sum : -257.32, mean entropy : 1.60
[episode 7873] episode length : 131, slowdown : 4.22, rew_sum : -118.07, mean entropy : 1.65
[episode 7874] episode length : 130, slowdown : 5.45, rew_sum : -136.13, mean entropy : 1.66
[episode 7875] episode length : 154, slowdown : 4.07, rew_sum : -114.64, mean entropy : 1.65
[episode 7876] episode length : 143, slowdown : 4.42, rew_sum : -137.06, mean entropy : 1.65
[episode 7877] episode length : 143, slowdown : 4.57, rew_sum : -133.66, mean entropy : 1.65
[episode 7878] episode length : 145, slowdown : 4.92, rew_sum : -127.80, mean entropy : 1.65
[episode 7879] episode length : 399, slowdown : 9.67, rew_sum : -1093.61, mean entropy : 1.40
[episode 7880] episode length : 399, slowdown : 7.28, rew_sum : -600.81, mean entropy : 1.63
[episode 7881] episode length : 399, slowdown : 11.07, rew_sum : -1389.18, mean entropy : 1.54
[episode 7882] episode length : 399, slowdown : 8.51, rew_sum : -425.86, mean entropy : 1.60
